OTU	Domain	Phylum	Class	Order	Family	Genus	Species
ASV8476	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella sp. YIT 12072
ASV8483	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Dielma	?
ASV8432	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Epulopiscium	?
ASV8439	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	?	?
ASV8430	Bacteria	Firmicutes	Bacilli	RF39	?	?	?
ASV8417	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	?
ASV8389	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerofustaceae	Anaerofustis	?
ASV8379	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	?	?
ASV8426	Archaea	Halobacterota	Methanosarcinia	Methanosarciniales	Methanosaetaceae	Methanosaeta	?
ASV8371	Bacteria	Firmicutes	Bacilli	RF39	?	?	?
ASV8341	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	?
ASV8354	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum	?
ASV8286	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	?
ASV8288	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	?	?
ASV8269	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Nocardiopsaceae	Nocardiopsis	Nocardiopsis nikkonensis
ASV8137	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	?
ASV8214	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	?	?
ASV8131	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Pseudogracilibacillus	?
ASV8126	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus hyointestinalis
ASV8111	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	uncultured Lachnospiraceae bacterium
ASV8117	Bacteria	Firmicutes	Bacilli	?	?	?	?
ASV8110	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	?
ASV8125	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter sp. MIT 11-5569
ASV8100	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	uncultured Clostridium sp.
ASV8097	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	Jeotgalicoccus sp. ChroAq 89
ASV8105	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	?
ASV8073	Bacteria	Firmicutes	Clostridia	Christensenellales	?	?	?
ASV8082	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	?
ASV8070	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
ASV8058	Bacteria	Firmicutes	Bacilli	RF39	?	?	?
ASV8067	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
ASV8029	Bacteria	Firmicutes	Clostridia	Christensenellales	?	?	?
ASV8033	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group	?
ASV8019	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	?
ASV7976	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Thauera	?
ASV8034	Bacteria	Firmicutes	Bacilli	RF39	?	?	?
ASV7970	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	?	?
ASV7936	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	?	?
ASV7937	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	?	?
ASV7947	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
ASV7929	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	?	?
ASV7943	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni
ASV7928	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	?
ASV7915	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	?	?
ASV7853	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	?
ASV7841	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	?
ASV7817	Bacteria	Firmicutes	Clostridia	?	?	?	?
ASV7837	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	Escherichia coli
ASV7778	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	?
ASV7769	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus porcorum
ASV7757	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Lactobacillus ruminis
ASV7742	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	?
ASV7651	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	?
ASV7662	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Dielma	?
ASV7664	Bacteria	Firmicutes	Bacilli	RF39	uncultured rumen bacterium	?	?
ASV7625	Bacteria	Firmicutes	Syntrophomonadia	Syntrophomonadales	?	?	?
ASV7611	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	?	?	?
ASV7641	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	?	?
ASV7633	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila
ASV7601	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	?
ASV7606	Bacteria	Actinobacteriota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	?
ASV7538	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	?
ASV7594	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides goldsteinii
ASV7600	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	?	?	?
ASV7500	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	?	?
ASV7463	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	?	?
ASV7444	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	uncultured Clostridiales bacterium	?
ASV7520	Archaea	Halobacterota	Methanosarcinia	Methanosarciniales	Methanosarcinaceae	Methanosarcina	uncultured prokaryote
ASV7437	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	?	?	?
ASV7430	Bacteria	?	?	?	?	?	?
ASV7374	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	?	?	?
ASV7316	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	?
ASV7311	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Pasteurella	[Pasteurella] aerogenes
ASV7329	Bacteria	Firmicutes	Bacilli	RF39	uncultured rumen bacterium	?	?
ASV7332	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	UCG-004	?
ASV7304	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	Microcoleus Es-Yyy1400	?
ASV7303	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus
ASV7273	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis
ASV7274	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	?
ASV7260	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	?	?
ASV7242	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	?
ASV7211	Bacteria	Actinobacteriota	Actinobacteria	?	?	?	?
ASV7208	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerofustaceae	Anaerofustis	Anaerofustis stercorihominis
ASV7232	Bacteria	Firmicutes	Clostridia	Oscillospirales	?	?	?
ASV7222	Bacteria	Bacteroidota	?	?	?	?	?
ASV7172	Bacteria	Acidobacteriota	Subgroup 22	?	?	?	?
ASV7152	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009	?
ASV7159	Bacteria	Firmicutes	Bacilli	?	?	?	?
ASV7116	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	?
ASV7127	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	?
ASV7087	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	?	uncultured organism
ASV7089	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
ASV7079	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured rumen bacterium	?	?
ASV7059	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	?
ASV7061	Bacteria	Firmicutes	Bacilli	RF39	gut metagenome	?	?
ASV7075	Bacteria	Bacteroidota	Bacteroidia	?	?	?	?
ASV7076	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema berlinense
ASV7017	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	?	?	?
ASV7039	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	gut metagenome
ASV6989	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	?	?
ASV6999	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	?	?
ASV6980	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	?	?
ASV7000	Bacteria	Firmicutes	?	?	?	?	?
ASV6934	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	endosymbiont of
ASV6938	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	?	?	?
ASV6932	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum	Subdoligranulum variabile
ASV6930	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	gut metagenome
ASV6909	Bacteria	Acidobacteriota	Vicinamibacteria	?	?	?	?
ASV6879	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	?	?
ASV6902	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	archaeon enrichment
ASV6829	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus funiculus
ASV6836	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	?	?
ASV6865	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	?
ASV6839	Bacteria	Firmicutes	Bacilli	RF39	?	?	?
ASV6809	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges	?
ASV6794	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	?	?
ASV6790	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	?
ASV6745	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	?	?
ASV6770	Bacteria	Firmicutes	Clostridia	?	?	?	?
ASV6784	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	?	?
ASV6730	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum	Subdoligranulum variabile
ASV6723	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	Undibacterium sp. W1.09-20
ASV6735	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	?
ASV6716	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	?	?
ASV6696	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus malodoratus
ASV6672	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	vadinBE97	?	?
ASV6695	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	?	?
ASV6575	Bacteria	Firmicutes	Bacilli	Aneurinibacillales	Aneurinibacillaceae	Aneurinibacillus	Aneurinibacillus thermoaerophilus
ASV6566	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001	?
ASV6537	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Mixta calida
ASV6561	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	?
ASV6515	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	?
ASV6548	Bacteria	Firmicutes	Bacilli	RF39	uncultured Firmicutes bacterium	?	?
ASV6524	Bacteria	Firmicutes	Clostridia	Clostridiales	?	?	?
ASV6521	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	?
ASV6486	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	?
ASV6496	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	?	?
ASV6484	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Schlegelella	Schlegelella aquatica
ASV6485	Bacteria	Firmicutes	Clostridia	?	?	?	?
ASV6476	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter	?
ASV6471	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae FCS020 group	?
ASV6458	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Sporomusa	?
ASV6449	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Amphiplicatus	?
ASV6437	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	bacterium NLAE-zl-H528
ASV6428	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Papillibacter	?
ASV6404	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	?	?
ASV6403	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001	?
ASV6405	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidales RF16 group	?	?
ASV6393	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	metagenome
ASV6371	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	?	?
ASV6387	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Bacteroides sp.
ASV6379	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	?	?	?
ASV6399	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	?	?
ASV6354	Bacteria	Firmicutes	Clostridia	?	?	?	?
ASV6353	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	?	?
ASV6327	Bacteria	?	?	?	?	?	?
ASV6302	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	?
ASV6312	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	johnsonii
ASV6345	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group	?
ASV6269	Bacteria	Firmicutes	Clostridia	Oscillospirales	?	?	?
ASV6252	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	?	?
ASV6894	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	?	?	?
ASV6272	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	?	?
ASV6238	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	?
ASV6220	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	?	?
ASV6233	Bacteria	Firmicutes	?	?	?	?	?
ASV6236	Eukaryota	?	?	?	?	?	?
ASV6200	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group	?
ASV6203	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	bacterium NLAE-zl-H528
ASV6176	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	?	?
ASV6174	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	?	?
ASV6186	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
ASV6170	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	?
ASV6172	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	?	?
ASV7854	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	?	?
ASV6165	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	?	?
ASV6151	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	?	?
ASV6136	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Croceicoccus	Croceicoccus sp. S602
ASV6145	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni
ASV6116	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	Erythrobacter sp.
ASV6114	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Lactobacillus faecis
ASV6096	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter mastomyrinus
ASV6112	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	?
ASV6097	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	?
ASV6086	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	?	?	?
ASV6069	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. (in: Bacteria)
ASV6056	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	?	?
ASV6042	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Rivicola	Rivicola pingtungensis
ASV6034	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	?
ASV6016	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	?
ASV5999	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353 marine group	uncultured marine microorganism	?	?
ASV6007	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	?	?
ASV6002	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. GDLAMI-SD2
ASV8280	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	?	?
ASV5996	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	?	?	?
ASV5992	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	uncultured rumen bacterium	?
ASV5987	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	?
ASV5981	Bacteria	Firmicutes	Clostridia	Oscillospirales	?	?	?
ASV5972	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	?	?	?
ASV5945	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Anaerovibrio	?
ASV5928	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	?	?
ASV6462	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	?
ASV5937	Bacteria	Firmicutes	Incertae Sedis	DTU014	?	?	?
ASV6383	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	Mucispirillum schaedleri
ASV5912	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	?
ASV5935	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Ileibacterium	?
ASV5939	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	gut metagenome
ASV5891	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	uncultured compost bacterium
ASV5907	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter cholecystus
ASV5911	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	?	?
ASV5877	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillus oncorhynchi
ASV5905	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	?
ASV5876	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
ASV5862	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	?	?	?
ASV5849	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	?
ASV7642	Bacteria	Firmicutes	Bacilli	?	?	?	?
ASV5869	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	Myroides odoratimimus
ASV5847	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	?	?
ASV5859	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	?	?
ASV5823	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis
ASV5825	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	?	?	?
ASV5844	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
ASV5833	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	?
ASV5809	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	?
ASV5815	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	uncultured rumen bacterium	?	?
ASV5807	Bacteria	Campylobacterota	?	?	?	?	?
ASV5777	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	rumen bacterium YS2	?	?
ASV5773	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	Clostridium sp. CAG:306	?	?
ASV5760	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	?
ASV5757	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	?
ASV5770	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae
ASV5764	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum	Subdoligranulum variabile
ASV5744	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	?
ASV5742	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	?
ASV5707	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	?
ASV5702	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Anaerovibrio	?
ASV5704	Bacteria	Firmicutes	Bacilli	RF39	?	?	?
ASV5706	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter muridarum
ASV5699	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	?
ASV8173	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Kurthia gibsonii
ASV5672	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	?	?
ASV5673	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	?	?
ASV5940	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	?	?
ASV5682	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	?
ASV5663	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus garvieae
ASV5696	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	Myroides odoratus
ASV5687	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus anaerobius
ASV5656	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	?
ASV5644	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	?	?	?
ASV5634	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	?	?
ASV5624	Bacteria	Proteobacteria	Gammaproteobacteria	?	?	?	?
ASV5653	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Ziziphus jujuba	?	?
ASV5637	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Mannheimia	?
ASV5628	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	uncultured rumen bacterium	?	?
ASV5623	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	uncultured marine bacterium	?
ASV5632	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella disiens
ASV5611	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacterium divergens
ASV5610	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	V9D2013 group	uncultured rumen bacterium
ASV5618	Bacteria	Firmicutes	Bacilli	RF39	uncultured Firmicutes bacterium	?	?
ASV5599	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	?	?	?
